tweet_id,text,label
-3.75E+18,"@USER @USER @USER ........ &amp; don't let him cancel your dinner plans anymore either! open the economy! demand voter id! biden wins landslide!

#nevertrump

#biden2020landslide",AGAINST
-3.77E+18,"#gop donald trump knows his reelection chances are in trouble, so he's trying to confuse americans &amp; erode trust in our elections. he’s losing to joe biden, according to almost every poll. so he's trying to sow discord &amp; confusion about the election.

HTTP",AGAINST
-3.78E+18,"@USER it's so weird, once in a while he sounds lucid. anyway....#biden2020",AGAINST
-3.79E+18,@USER followed you. please follow me back #resist  #fbr  #voteblue2020  #bidencalm,AGAINST
-3.80E+18,president trump and biden prepare for a debate that could turn personal HTTP,AGAINST
-3.82E+18,"@USER idgaf who he picks. i'm voting blue, no matter who. 

we must get this fucking maniac out of our white house.

#votebluenomatterwho 
#ettd",AGAINST
-3.83E+18,"@USER @USER every time trump is in front of a microphone his mental ability should be called into question. he in incoherent, inept and incompetent. i feel much safer with biden as president than the unethical, corrupt fool we have now. #biden2020",AGAINST
-3.84E+18,"@USER awful and shocking. trump ignored all rules, could not show any self restraint or decency. i expected him to be shameless and vicious (to the point i wasn’t sure i’d watch) and he was still much more cruel than i could imagine. we must vote this tyrant out",AGAINST
-3.85E+18,@USER a former president who wasn’t impeached and who won the nobel (not “noble”) prize. jealous much? #obamawasbetterateverything  #votebluetosaveamerica,AGAINST
-3.87E+18,"@USER @USER americans must vote out the following people from their respective offices:
susan collins
mitch mcconnell
lindsey graham 
donald trump 

who else should be voted out office?

#votebluetosaveamerica",AGAINST
-3.88E+18,@USER oh please... how about releasing your taxes! #dumptrumperdinck #dumptrump2020 #dumptrump #releaseyourtaxestrump #trumpisaliar #trumptaxreturns #trumpcrimefamily #trumpisafake #trumpisaphony #trumpisfake #phonytrump,AGAINST
-3.89E+18,kamala. hillary. barack. today is going to be 🔥🔥🔥🙌🏽🙌🏽🙌🏽 #demconvention #dnc #democraticnationalconvention #bidenharris #bidenharris2020 #joebiden #kamalaharris #kamaladay #vote HTTP,AGAINST
-3.91E+18,y’all nothing has really happened yet but biden has that fresh cut ok king,AGAINST
-3.92E+18,"@USER what is with the #gopcowards wanting to withhold money from states? stop creating bullshit legislation, that you know has no merit. #votebluetosaveamerica",AGAINST
-3.93E+18,"the u.s. government is now deciding what you can put on your iphone. it won’t stop with #tiktok
#governmentoverreach #votetrumpout #votebluenomatterwho #votebiden #voteblueasifyourlifedependedonit #putinpuppet #bluewave2020
 HTTP",AGAINST
-3.94E+18,to all the pundits on my tv talking about how the convention was light on policy specifics: that's what the debates are for. i cannot wait to see joe biden and kamala harris go toe to toe with trump and pence on policy. bring it! #demconvention,AGAINST
-3.96E+18,"i miss having a president that speaks eloquently. that has empathy and hope for a better tomorrow. fortunately, we will soon  have that again with #bidenharris2020. 

#demconvention",AGAINST
-3.97E+18,"@USER @USER and #joebiden would reach 
down to the bully he just decked to offer a hand up and offer to shake as a gesture of peace. reset. new start.",AGAINST
-3.98E+18,"@USER @USER @USER @USER @USER or these, so many great, strong, honorable, first nation (native) leaders. lets build  their monuments and name forts and bases for them instead of racist trash. make america proud again! #votebluetosaveamerica   #biden2020 HTTP",AGAINST
-3.99E+18,"@USER @USER trump is good at personal attacks and name-calling already, no prep is needed. trump is a master of lies and good at creating fear. he’ll be rude and disrespectful because he doesn’t have anything valid/worthwhile to say. i just hope biden doesn’t lose his cool.",AGAINST
-4.01E+18,@USER @USER go to his website or listen to the speech he just made to the auto workers union. his plans will help us all #votebluetosaveamerica,AGAINST
-4.02E+18,"@USER @USER @USER @USER @USER @USER yes he is! that will change nov 3, though.
#votebluetosaveamerica",AGAINST
-4.03E+18,"@USER show your taxes, criminal drumpf 

too scared and cowardly......yes we know

#votebluetosaveamerica",AGAINST
-4.04E+18,the biden for president campaign is celebrating it’s one year anniversary by encouraging community service #2020election HTTP,AGAINST
-4.06E+18,"@USER @USER republicans offered a 1 week extention, a political plan with the sole intent to have dems reject and appear uncooperative. fat ass @USER ‘s cheap tactics will backfire and republicans @USER in dc will be leaving washington with him. #biden2020 #executiveorder",AGAINST
-4.07E+18,@USER from your lips to god’s ears. #votebluetoendthisnightmare #voteblue2020,AGAINST
-4.08E+18,"joe biden could drop his pants on 5th avenue , deficate and i'm still voting biden 2020",AGAINST
-4.09E+18,@USER @USER @USER the fringe-right #maga crowd is in full frantic mode with their disinformation campaign of just flat out lies and deliberately misleading narratives. that should tell the american people one thing: they know that the truth won't help trump beat biden. all they have left is lies.,AGAINST
-4.11E+18,bloomberg is speaking the truth - i would never re-hire someone with donald’s record over the past four years. america shouldn’t either. #demconvention #dncconvention2020 #bloomberg #votebidenharris2020,AGAINST
-4.12E+18,"@USER trump is not fit to lead, and last night put the nail into the coffin of his failed presidency",AGAINST
-4.13E+18,"@USER @USER so hogan, does this mean trump will stop fighting to eliminate pre-existing condition protection in court? i didn't think so. trump/gop need to go for the sake of america. #voteblue",AGAINST
-4.14E+18,@USER glad he has nothing more pressing to attend to  ... we need a chief executive and team who will work hard on behalf of the american people - not one who tweets and tvs all day. so #wewillvote and we will #voteblue from the top to the bottom of the ballot! #bidenharris2020,AGAINST
-4.16E+18,"listen to joe: free healthcare, universal childcare, bailing out working class citizens.

it's amazing that it takes a global pandemic to get moderates to embrace progressive policies. #demdebate",AGAINST
-4.17E+18,@USER thank you for saying it at loud 🇺🇸✊🏻 #votebluetosaveamerica #votebidenharris2020 #votegopout,AGAINST
-4.18E+18,living for @USER tweets rn. savage af and i’m here for it 🙌😂 #dumptrump #bidenharris2020 HTTP,AGAINST
-4.20E+18,"@USER i remember writing to senator toomey about my concern about trump's racist comments against the squad leading to violence against minorities.  of course, he was silent.  and then there was el paso. this man, who activates his violent base, is a danger to our country.  #voteblue",AGAINST
-4.21E+18,"biden won't fall for the flattery of dictators..... #colinpowell

#dnc2020 #demconvention #bidenharris2020",AGAINST
-4.22E+18,@USER i predict i'm voting for biden anyway.,AGAINST
-4.23E+18,@USER @USER what about the innocent children stolen from their parents and stuffed in dirty border cages like wild animals? what about the 100s who have gone missing ? your hypocrisy is showing. #savethechildren 🙏 #votebluetosaveamerica,AGAINST
-4.25E+18,@USER @USER @USER we can only hope so! #biden2020,AGAINST
-4.26E+18,"anybody else getting impatient? it's time to make a decision
@USER #joebiden #kamalaharris #democraticparty #democrat",AGAINST
-4.27E+18,@USER so don’t care what he thinks. #votebluetosaveamerica,AGAINST
-4.28E+18,"@USER @USER i appreciate your apology, something trump has never &amp; will never do. but this election is about defeating trump. we need to unify not only the party but the country. @USER has not shown the ability to do that. @USER better progressive messenger #votebluetosaveamerica",AGAINST
-4.30E+18,"soooo @USER @USER @USER @USER @USER @USER #maga #coronavirus  has he made 🇺🇸 great 4u? has a friend, family, or a friends family member died, got/is infected lost their job or buis. &amp; now un-emp benefits? #ridenwithbiden #votebluetoendthisnightmare HTTP",AGAINST
-4.31E+18,"@USER @USER ""from the very first day of this administration"", you shelved your christian beliefs &amp; supported the single most corrupt #president this nation has ever seen!!!  neither #wethepeople, or the history books will ever forget...  a #democratic landscape is coming in nov., thank god!!",AGAINST
-4.32E+18,"we can’t have 4 more years of trump and gop rule. they will break the back of this country. 
make sure your senators and congress work for you not against you
vote blue down the ballot 
#votebluetosaveamerica 
#bidenharris 
#dems4usa HTTP",AGAINST
-4.33E+18,"@USER i've never been more motivated to vote in my life.  i'm also so appalled, though not surprised, at trump's behavior.  the man has no dignity, and you're totally right - look at what he says.  it tells you all you need to know about him and where his priorities lie.",AGAINST
-4.35E+18,"@USER up, down and sideways, if need be! #vote2020 #voteblue",AGAINST
-4.36E+18,"@USER @USER yes !!!!! i of course i would vote for #joebiden aa our democratic nominee, but too bad we can’t vote 🗳 for #barackobama as our vice president though. just #votebluetosaveamerica HTTP",AGAINST
-4.37E+18,"black people make up less than 2% of #maine’s population but almost a 25% of its #coronavirus cases. i'm sure @USER is concerned and disappointed. #doyourjob #dumpcollins #trumpfailsamerica #trumpliesamericansdie #votebluetosaveamerica
 HTTP",AGAINST
-4.38E+18,"@USER the debate clearly showed me biden has control. trump is off his rails. cannot have a leader like that. his time is up. god willing, electoral college favors biden by a wide margin!",AGAINST
-4.40E+18,supporting your local vote 🗳🌵🤠 #arizona #vote #vote2020 #voteblue2020 #voteforchange #voteforchange #arizonavote #students #votebymail #sheastanfield #democrats #democracy HTTP,AGAINST
-4.41E+18,"i know, i know, don’t get hopes up, etc. however, the nyt tax story, parscale’s alleged domestic abuse and commitment, the failure of trump to concoct anything that sticks, biden’s performance and consistency, the current lead in necessary states. i’m just trying to stay level.",AGAINST
-4.42E+18,@USER @USER the gall of him to question an actual scientist is appalling. that’s who the @USER is. #trump and the #republican administration must go. #votebidentosaveamerica #voteblue,AGAINST
-4.43E+18,"@USER it will be such a relief to have a real president.
no more toddler tantrums.

#biden2020  

#bidenharris2020 

#bidenharristosaveamerica",AGAINST
-4.45E+18,"who do you think #biden is planning to select for his female vp?
#voteblue2020 #democraticdebate",AGAINST
-4.46E+18,"@USER @USER @USER well, they didn’t ask you i notice. 😊 jelly much? 🤣#biden2020 #karin4congress #votebluenomatterwho",AGAINST
-4.47E+18,"postmaster general denies he changed usps policies regarding election mail HTTP
did anyone expect him to say
“ya i did it coppers!” ? 🤷🏻‍♂️
#voteblue",AGAINST
-4.48E+18,"@USER @USER trump stood there laughing
i felt the pen in my hand
trump laughed no more......vote him out.....",AGAINST
